Women,Jeans,7 For All Mankind Women's Bootcut Jean,7 For All Mankind,162.28,84305,Clothing
Women,Jeans,PAIGE Women's Rising Glen Zipper Fly Jean,PAIGE,189.00,134797,Clothing
Women,Jeans,Hudson Women's Nico Midrise Skinny,Hudson,198.00,235107,Clothing
Women,Jeans,7 For All Mankind Women's Kimmie Bootcut Slim Jean,7 For All Mankind,147.99,55858,Clothing
Women,Jeans,Lucky Brand Women's Sweet N Straight Jean,Lucky Brand,63.99,8566,Clothing
Women,Jeans,Calvin Klein Jeans Women's Classic Signature Ultimate Boot Jean,Calvin Klein Jeans,69.50,98000,Clothing
Women,Jeans,Levi's Women's Mid Rise Skinny Cuffed Jean,Levi's,44.99,80659,Clothing
Women,Jeans,Levi's Women's Plus-Size 512 Jean,Levi's,42.99,40097,Clothing
Women,Jeans,Calvin Klein Jeans Women's Indigo Denim Straight Leg Jean,Calvin Klein Jeans,39.41,10100,Clothing
Women,Jeans,Miss Me JEANS - PARADISE BORDER BOOT LADIES WOVEN PANTS,Miss Me,99.00,19233,Clothing
Women,Jeans,Joe's Jeans Women's Cigarette Straight Leg Jean,Joe's Jeans,107.99,23437,Clothing
Women,Jeans,7 For All Mankind Women's Skinny Crop And Roll Jean in Clean White,7 For All Mankind,159.00,187480,Clothing
Women,Jeans,!iT Jeans Women's Curvy Slim Boot Jean,!it Jeans,87.00,19640,Clothing
Women,Jeans,Levi's Women's 542 Capri,Levi's,42.99,117280,Clothing
Women,Jeans,7 For All Mankind Women's The Slim Straight Jean in Clean White,7 For All Mankind,77.97,214684,Clothing
Women,Jeans,Levi's Women's Curve ID Skinny Boot Cut Jean,Levi's,34.99,73952,Clothing
Women,Jeans,Vigoss Juniors Skinny Clean Back Pocket Jean,Vigoss,25.,70463,Clothing
Women,Jeans,Rock Revival - Womens Maggie Bootcut Jeans in B13 Denim,Rock Revival,135.95,192778,Clothing
Women,Jeans,Wallflower PLUS SIZE Fashion Basics Sassy Skinny Jeans,Wallflower,24.50,125937,Clothing
Women,Jeans,Silver Jeans Juniors Suki,Silver Jeans,78.00,65511,Clothing
Women,Jeans,Cj by Cookie Johnson Women's Faith Straight Leg Jean,CJ by Cookie Johnson,82.50,195927,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Jade Legging,Not Your Daughter's Jeans,65.17,15709,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Sheri Skinny Twill Pastels,Not Your Daughter's Jeans,58.46,64043,Clothing
Women,Jeans,7 For All Mankind Women's The Andie Jean in Desert Nite,7 For All Mankind,198.00,257585,Clothing
Women,Jeans,Joe's Jeans Women's Stretch Denim Skinny Jeans,Joe's Jeans,179.00,175050,Clothing
Women,Jeans,Calvin Klein Jeans Women's Petite Powerstretch Curvy Skinny Jean,Calvin Klein Jeans,39.41,19541,Clothing
Women,Jeans,GUESS Power Skinny Jeans in Resolute,GUESS,89.00,73484,Clothing
Women,Jeans,Levi's Juniors Slight Curve Skinny Jean,Levi's,78.00,147083,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Plus-Size Greta Trouser,Not Your Daughter's Jeans,75.60,80938,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Sarah Boot Leg Jean,Not Your Daughter's Jeans,120.00,172444,Clothing
Women,Jeans,Jolt Juniors Retro Flare Leg Jean,Jolt,46.00,105787,Clothing
Women,Jeans,AG Adriano Goldschmied Women's Stilt In Willow Jean,AG Adriano Goldschmied,172.00,77198,Clothing
Women,Jeans,Silver Jeans Juniors Suki Mid Rise Skinny Jegging,Silver Jeans,78.00,66509,Clothing
Women,Jeans,Woman Within Plus Size Tall jean tummy control bootcut 5-pocket styling,Woman Within,44.99,42216,Clothing
Women,Jeans,KUT from the Kloth Women's Mia Skinny,KUT from the Kloth,82.00,131774,Clothing
Women,Jeans,Rock Revival Women Jeans Celine B44 Sequence Fleur Flap Pocket Bootcut Jeans,Rock Revival,158.00,132189,Clothing
Women,Jeans,Levi's Juniors 535 Super Skinny Fit Jean Legging,Levi's,39.99,33509,Clothing
Women,Jeans,7 For All Mankind Women's Roxanne Jean with Luxes Piping,7 For All Mankind,84.65,63456,Clothing
Women,Jeans,Levi's Women's Plus Triple Needle Stitch Skinny Jean,Levi's,58.00,63280,Clothing
Women,Jeans,7 For All Mankind Women's Kimmie Bootcut Jean,7 For All Mankind,189.00,10038,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Plus-Size Sheri Skinny Scattered Embellishment,Not Your Daughter's Jeans,97.49,178566,Clothing
Women,Jeans,Liverpool Jeans Company Women's Squared Pocket Rita Bootcut,Liverpool Jeans Company,89.00,268601,Clothing
Women,Jeans,Levi's Women's Modern Bold Curve Skinny Jean,Levi's,68.00,34352,Clothing
Women,Jeans,Lee Women's Womens Plus Classic Fit Lucille Straight Leg Jean,Lee,27.90,7403,Clothing
Women,Jeans,PAIGE Women's Skyline Skinny Jean,PAIGE,158.00,96127,Clothing
Women,Jeans,William Rast Women's Blair Baby Bootcut Jean,William Rast,86.75,44106,Clothing
Women,Jeans,Silver Jeans Juniors Tuesday 16 1/2  Slim Bootcut Jean,Silver Jeans,88.00,21057,Clothing
Women,Jeans,KUT from the Kloth Women's Plus-Size Catherine Boyfriend Jean,KUT from the Kloth,61.18,18894,Clothing
Women,Jeans,7 For All Mankind Women's Straight Leg Jean in Clean White,7 For All Mankind,169.00,121742,Clothing
Women,Jeans,Hudson Women's Beth Midrise Baby Boot,Hudson,198.00,57034,Clothing
Women,Jeans,Lucky Brand Women's Sweet N Straight Leg,Lucky Brand,63.99,11220,Clothing
Women,Jeans,Democracy Women's champagne Coated Justice Jegging,Democracy,68.00,57350,Clothing
Women,Jeans,Levi's Women's Hi Rise Skinny Jean,Levi's,78.00,39224,Clothing
Women,Jeans,Lucky Brand Women's Sweet In Low Bootcut,Lucky Brand,63.99,30799,Clothing
Women,Jeans,Plus Size Blue Faux Jean Legging,Icon,25.00,83400,Clothing
Women,Jeans,Levi's Misses Classic Demi Curve ID Boot Cut Jean,Levi's,49.99,64910,Clothing
Women,Jeans,Joe's Jeans Women's Skinny Ankle Lucy,Joe's Jeans,172.00,208579,Clothing
Women,Jeans,DL1961 Women's Emma Perfect Fit Jegging,DL1961,168.00,52083,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Sheri Skinny Leg Jean,Not Your Daughter's Jeans,116.99,43589,Clothing
Women,Jeans,Alfred Dunner Rustic Charm Flat Front Denim Pants,Alfred Dunner,31.99,93924,Clothing
Women,Jeans,Levi's Women's Demi Curve Slim Fit Jean,Levi's,44.99,20419,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Embellished Boot Leg,Not Your Daughter's Jeans,110.00,44900,Clothing
Women,Jeans,Level 99 Women's Storm Wide Leg Trouser,Level 99,106.00,114610,Clothing
Women,Jeans,James Jeans Women's Petite Bootcut Jeans,James Jeans,163.00,197175,Clothing
Women,Jeans,LA Idol - Women Plus Size Jeans Crystal Button White Bold Stitch Flap Bootcut Stretch in Dark Blue,L.A. Idol Jeans,62.00,46701,Clothing
Women,Jeans,LOVEsick Crystal Wash Super Skinny Jeggings,Hot Topic,34.50,149567,Clothing
Women,Jeans,MiH Jeans Women's Marrakesh Jean,MiH Jeans,189.00,24551,Clothing
Women,Jeans,Levi's Juniors 535 Jegging With Hardware,Levi's,39.99,15997,Clothing
Women,Jeans,Wallflower Junior Plus Size Belted Pork Chop Pocket Double Roll Capri with Heavy Stitch Accents,Wallflower,26.50,56662,Clothing
Women,Jeans,Silver Jeans Women Plus Size Jeans Tuesday Bootcut Indigo Wash,Silver Jeans,85.00,232380,Clothing
Women,Jeans,Lee Women's Plus-Size Perfect Fit Mila Bootcut Jean,Lee,34.90,27581,Clothing
Women,Jeans,7 For All Mankind Women's The Skinny Jean,7 For All Mankind,129.99,228542,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Alisha Fitted Ankle Jean,Not Your Daughter's Jeans,104.00,26364,Clothing
Women,Jeans,Calvin Klein Jeans Women's Petite Belted Boyfriend Jean,Calvin Klein Jeans,39.41,33104,Clothing
Women,Jeans,Silver Jeans Juniors Suki Curvy Fit Denim Capri,Silver Jeans,78.00,102262,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Plus-Size Marylin Straight Leg Jeans,Not Your Daughter's Jeans,108.00,165926,Clothing
Women,Jeans,Long Sexy Metallic Shimmer Five Pocket Low Rise Urban Style Skinny Fit Jeans Pants,Hot from Hollywood,39.99,121911,Clothing
Women,Jeans,Big Star Women's Joey Boyfriend Fit Jean,BIG STAR,135.26,125187,Clothing
Women,Jeans,FUNFASH SKINNY STRETCH BLUE DENIM FRAYED DESTORYED LOW RISE JEANS Womens New Made in USA,Funfash,34.99,180737,Clothing
Women,Jeans,Joe's Jeans Women's Crop Jean,Joe's Jeans,167.00,229546,Clothing
Women,Jeans,Cruel Girl Western Denim Jeans Womens Georgia Relaxed CB51252001,Cruel Girl,64.99,62425,Clothing
Women,Jeans,Miss Me Snowflake Pocket Boot Jean,Miss Me,99.00,36860,Clothing
Women,Jeans,dollhouse Juniors Rocker Skinny Jegging,dollhouse,37.00,38043,Clothing
Women,Jeans,True Religion Women's Halle Super Vixen Skinny Jean,True Religion,240.00,238516,Clothing
Women,Jeans,AG Adriano Goldschmied Women's Super Skinny Jean,AG Adriano Goldschmied,176.00,90451,Clothing
Women,Jeans,Lucky Brand Women's Sofia Curvy Boot Jeans Medium Wash,Lucky Brand,69.99,170412,Clothing
Women,Jeans,!iT Jeans Women's Curvy Stiletto Jean,!it Jeans,51.87,36493,Clothing
Women,Jeans,Levi's Juniors 524 Boot Back Pocket Embellishment Boot Cut Jean,Levi's,39.99,17180,Clothing
Women,Jeans,2B Freeport Skinny,2b by bebe,44.95,140213,Clothing
Women,Jeans,Levi's Women's Petite Mid Rise Styled Skinny Jean,Levi's,36.99,12261,Clothing
Women,Jeans,Silver Jeans Juniors Plus-Size Suki Surplus Bootcut Jean,Silver Jeans,98.00,129849,Clothing
Women,Jeans,Calvin Klein Jeans Women's Petite Powerstretch Straight Leg Jean,Calvin Klein Jeans,43.79,38432,Clothing
Women,Jeans,PAIGE Women's Hidden Hills Straight,PAIGE,189.00,120333,Clothing
Women,Jeans,Jones New York Women's Short Lexington Jean,Jones New York,69.00,94694,Clothing
Women,Jeans,Royal Bones Rose Lace Split Leg Skinny Jeans,Hot Topic,23.98,31185,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Plus-Size Michelle Jean Trouser,Not Your Daughter's Jeans,83.99,85350,Clothing
Women,Jeans,Liverpool Jeans Company Women's Petite Rita Bootcut,Liverpool Jeans Company,79.00,98633,Clothing
Women,Jeans,Hudson Women's Beth Crop Jean,Hudson,165.00,540536,Clothing
Women,Jeans,Hudson Women's Beth Baby Boot In I Want To Hold Your Hand Jean,Hudson,165.46,84649,Clothing
Women,Jeans,Unionbay Juniors Lucille Coolaid Denim Skinny,UNIONBAY,29.99,109984,Clothing
Women,Jeans,Silver Jeans Juniors Natsuki High Rise Bootcut Jean,Silver Jeans,85.00,74752,Clothing
Women,Jeans,LA Idol Women Bootcut Jeans Crystal Buttons White Bold Stitching Flap Pocket Stretch in Dark Blue,L.A. Idol Jeans,58.00,177687,Clothing
Women,Jeans,Not Your Daughters Jeans Charlotte Trouser Black,Not Your Daughter's Jeans,98.00,279005,Clothing
Women,Jeans,7 For All Mankind Women's Mid Rise Bootcut Jean,7 For All Mankind,135.99,224031,Clothing
Women,Jeans,Silver Jeans Women's Lola 17 Straight Leg Jean,Silver Jeans,85.50,107937,Clothing
Women,Jeans,Bullhead Black Womens Marley Blue Skinniest Jeans,Bullhead,39.50,200104,Clothing
Women,Jeans,eloquii JAG Wide Leg Trouser Jeans,eloquii,35.96,152483,Clothing
Women,Jeans,True Religion Special Edition Halle Higher Rise Super Skinny in Lonestar,True Religion,165.00,148565,Clothing
Women,Jeans,True Religion Women's Becky Bootleg Jeans,True Religion,319.00,126996,Clothing
Women,Jeans,Levi's Women's Demi Curve Slim Fit Jean,Levi's,44.99,84877,Clothing
Women,Jeans,Lucky Brand Women's Plus-Size Ginger Skinny Jean Rise,Lucky Brand,66.33,149783,Clothing
Women,Jeans,Cheap Monday Women's Tight Fit Jean,Cheap Monday,75.00,106017,Clothing
Women,Jeans,KUT from the Kloth Women's Kate Boot Cut Jean,KUT from the Kloth,79.00,16941,Clothing
Women,Jeans,Levi's Women's 529 Styled Straight Regular Fit Jean,Levi's,39.99,18592,Clothing
Women,Jeans,True Religion Women's Carrie Flare Side Weave Jean,True Religion,233.00,30499,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Sheri Skinny Python Print Jean,Not Your Daughter's Jeans,81.90,68556,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Sheri Skinny Leg Jean,Not Your Daughter's Jeans,130.00,70472,Clothing
Women,Jeans,Joe's Jeans Women's Skinny Jeans,Joe's Jeans,125.00,229423,Clothing
Women,Jeans,Levi's Women's 529 Styled Straight Jean,Levi's,39.99,21749,Clothing
Women,Jeans,Levi's Women's Petite 515 Cuffed Capri Jean,Levi's,36.99,32490,Clothing
Women,Jeans,Laguna Beach Jean Company Women's Dana Point Beach Double Stitch Boot Cut Denim,Laguna Beach Jean Company,69.99,125112,Clothing
Women,Jeans,7 For All Mankind Women's The Skinny Jean,7 For All Mankind,169.00,136559,Clothing
Women,Jeans,Wrangler Women's Cowgirl Cut Mid Rise Q Baby Jean,Wrangler,56.80,91531,Clothing
Women,Jeans,Affliction Women Bootcut Jeans Jade Wing Cutout Flap in Refract Wash Stretch.,Affliction,135.00,236531,Clothing
Women,Jeans,7 For All Mankind Women's Dojo On Peak Jean,7 For All Mankind,132.66,168211,Clothing
Women,Jeans,WranglerÂ® Booty Up Stretch Jean for Women,Wrangler,74.99,170688,Clothing
Women,Jeans,Silver Jeans Juniors Lola 17 Mid Rise Bootcut Jean,Silver Jeans,88.00,46609,Clothing
Women,Jeans,True Religion Women's Halle Mid Rise Lonestar Jean,True Religion,242.00,106177,Clothing
Women,Jeans,G by GUESS Pin-Up Pencil Skinny Jeans - Dark Wash,G by GUESS,49.50,65953,Clothing
Women,Jeans,Silver Jeans Women's Frances 22 Flare Leg Jean,Silver Jeans,79.51,56009,Clothing
Women,Jeans,Big Star Women's Remy Low Rise Boot,BIG STAR,136.00,261066,Clothing
Women,Jeans,CJ by Cookie Johnson Women's Peace Skinny Jean,CJ by Cookie Johnson,145.00,16917,Clothing
Women,Jeans,Volcom Juniors Static Straight Jean,Volcom,69.45,79279,Clothing
Women,Jeans,CJ by Cookie Johnson Women's Joy Waxed Jegging,CJ by Cookie Johnson,142.20,115814,Clothing
Women,Jeans,Levi's Juniors 535 Jegging With Hardware,Levi's,46.00,47291,Clothing
Women,Jeans,Joes Jeans Womens Honey Curvey Bootcut in Quinn,Joes Jeans,159.00,187657,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Claire Pull On Legging,Not Your Daughter's Jeans,73.15,31833,Clothing
Women,Jeans,Joe's Jeans Women's Colored Chelsea Jean,Joe's Jeans,158.00,146737,Clothing
Women,Jeans,Wrangler Women's Booty Up Low Rise Jean,Wrangler,69.99,157408,Clothing
Women,Jeans,KUT from the Kloth Women's Diana Skinny Leg Jean,KUT from the Kloth,74.50,44829,Clothing
Women,Jeans,Rock Revival - Womens Essie Straight Leg Jeans in T3 Denim,Rock Revival,125.95,57335,Clothing
Women,Jeans,2B VBling Pocket Skinny,2b by bebe,39.95,34910,Clothing
Women,Jeans,Cotton Denim Slacks - Pull On Style with Elastic Waist For Dressing Ease - Wide Range of Sizes,Kovac Industries,40.00,18978,Clothing
Women,Jeans,CJ by Cookie Johnson Women's Faith Straight Leg Jean,CJ by Cookie Johnson,145.00,64268,Clothing
Women,Jeans,Calvin Klein Jeans Women's Liquid Metal Denim Legging,Calvin Klein Jeans,47.02,67121,Clothing
Women,Jeans,PAIGE Women's Skyline Ankle Peg Classic Rise Denim,PAIGE,189.00,195828,Clothing
Women,Jeans,Cruel Girl Western Denim Jeans Womens Lowrise Relaxed CB51052003,Cruel Girl,57.99,145763,Clothing
Women,Jeans,Rock Revival - Womens Donna Boot Leg Denim Jeans in Color: B7,Rock Revival,120.00,117621,Clothing
Women,Jeans,GUESS Starlet Bootcut Jeans - Dreamcatcher Was,GUESS,128.00,269816,Clothing
Women,Jeans,Lee Women's Plus-Size Perfect Fit Gisele Straight Leg Jean,Lee,34.90,101220,Clothing
Women,Jeans,Lee Women's Plus-Size Slender Secret Asher Bootcut Jean,Lee,34.90,44920,Clothing
Women,Jeans,G-Star Women's Lynn Skinny Denim,G-Star,160.00,241728,Clothing
Women,Jeans,Cowgirl Tuff Western Denim Jeans Womens Believe & It's Possible BPOSST,Cowgirl Tuff,95.99,150186,Clothing
Women,Jeans,Slim Cut Rhinestone Accent Skinny Jeans Legging Jeggings Pants S M L,Hot from Hollywood,16.99,116860,Clothing
Women,Jeans,Flying Monkey Jeans JL51 Denim Leggings - Black,Flying Monkey Jeans,45.00,122280,Clothing
Women,Jeans,Joes Jeans Womens Honey Bootcut,Joes Jeans,168.00,287760,Clothing
Women,Jeans,Calvin Klein Jeans Women's Petite Power Stretch Legging,Calvin Klein Jeans,39.99,27919,Clothing
Women,Jeans,Levi's Women's Mini Skinny Fit Boot Cut Jegging,Levi's,47.10,39558,Clothing
Women,Jeans,Hudson Women's Nico Midrise Skinny in Black,Hudson,97.99,44127,Clothing
Women,Jeans,Levi's Women's Demi Curve Boot Cut Jean,Levi's,44.99,28425,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Ponte Tuxedo Sheri Skinny,Not Your Daughter's Jeans,120.00,128987,Clothing
Women,Jeans,Rock Revival Tricia bootcut,Rock Revival,159.00,124362,Clothing
Women,Jeans,Levi's Women's 505 Straight Mid Rise Leg Jean,Levi's,36.99,80707,Clothing
Women,Jeans,Pendleton Women's Petite Boyfriend Slim Jean,Pendleton,37.88,185152,Clothing
Women,Jeans,LA Idol Women Bootcut Jeans Crystal Buttons Brown Bold Stitching Flap Pocket Stretch in Dark Blue,L.A. Idol Jeans,58.00,81774,Clothing
Women,Jeans,Misses Liverpool Sadie Color Skinny Jeans,Liverpool,79.00,137511,Clothing
Women,Jeans,Southpole Juniors Basic Color Skinny Stretch Twill Denim Pant,Southpole,25.,15946,Clothing
Women,Jeans,PAIGE Women's Verdugo Ultra Skinny Benny,PAIGE,179.00,117675,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Embellished Marilyn Straight Leg Jean,Not Your Daughter's Jeans,110.00,116479,Clothing
Women,Jeans,Curve Appeal Black Skinny Jeans,Curve Appeal,22.50,141772,Clothing
Women,Jeans,Rich & Skinny Women's The Skinny Denim,Rich & Skinny,141.00,177921,Clothing
Women,Jeans,7 For All Mankind Women's A Pocket Jean,7 For All Mankind,215.00,35395,Clothing
Women,Jeans,AG Adriano Goldschmied Women's Ballad Slim Bootcut Jean,AG Adriano Goldschmied,172.00,202585,Clothing
Women,Jeans,7 For All Mankind Women's Roxanne Flood Jean,7 For All Mankind,113.55,135085,Clothing
Women,Jeans,DL1961 Women's Angel Ankle Skinny Fit Jean,DL1961,158.00,35662,Clothing
Women,Jeans,Silver Jeans Juniors Lola Bootcut Jean,Silver Jeans,92.00,69296,Clothing
Women,Jeans,AG Adriano Goldschmied Women's Stilt Cigarette Leg Jean,AG Adriano Goldschmied,164.00,21232,Clothing
Women,Jeans,Lee Women's Plus-Size Perfect Fit Letta Barely Bootcut Jean,Lee,34.90,120404,Clothing
Women,Jeans,7 For All Mankind Women's Kimmie Straight Leg Jean in Alluring Night,7 For All Mankind,189.00,99111,Clothing
Women,Jeans,Levi's Women's Demi Curve Slim Fit Jean,Levi's,44.99,101152,Clothing
Women,Jeans,7 For All Mankind Womens Roxanne Jean,7 For All Mankind,165.00,121788,Clothing
Women,Jeans,PAIGE Women's Skyline Boot Jean,PAIGE,189.00,211883,Clothing
Women,Jeans,Calvin Klein Jeans Women's Reversible Ultimate Skinny Jean,Calvin Klein Jeans,89.50,231990,Clothing
Women,Jeans,PAIGE Women's Kennedy Boot Jean,PAIGE,100.99,45339,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Alisha Ankle Colored Jean,Not Your Daughter's Jeans,104.00,187947,Clothing
Women,Jeans,PAIGE Women's Verdugo Ultra Skinny Cardinal Jean,PAIGE,124.99,22789,Clothing
Women,Jeans,Collections Etc - Boot Cut Stretch Twill Elastic Waist Pant,Samanthas Style Shoppe,24.97,109568,Clothing
Women,Jeans,7 For All Mankind Women's 30 Inch Inseam Slim Cigarette Jean,7 For All Mankind,101.99,74670,Clothing
Women,Jeans,Torrid Denim - Light Wash Super Skinny Stiletto,Torrid,64.50,212833,Clothing
Women,Jeans,Levi's Juniors 528 Curvy Skinny Jean,Levi's,34.99,123491,Clothing
Women,Jeans,Cj by Cookie Johnson Women's Joy Jegging,CJ by Cookie Johnson,154.00,164065,Clothing
Women,Jeans,PAIGE Women's Skyline Skinny Jean,PAIGE,158.00,160528,Clothing
Women,Jeans,Joe's Jeans Women's Mona Honey Jean,Joe's Jeans,189.00,56515,Clothing
Women,Jeans,Red Engine Women's Slimming Flared Leg Jean,Red Engine,172.00,68113,Clothing
Women,Jeans,David Kahn Women's Nikki Boot Cut Osborne,David Kahn,160.20,209655,Clothing
Women,Jeans,Lee Women's Petite Side Elastic Stretch Jean - Black - 350-6101a,Lee,27.90,104569,Clothing
Women,Jeans,True Religion Women's Becky Super T,True Religion,326.00,190888,Clothing
Women,Jeans,US Polo Assn. Juniors Super Skinny Denim Pant,U.S. Polo Assn.,29.99,96729,Clothing
Women,Jeans,Silver Jeans Juniors Suki Curvy Fit Capri,Silver Jeans,13.73,131338,Clothing
Women,Jeans,Democracy Women's Double Button Jean,Democracy,68.00,175453,Clothing
Women,Jeans,KUT from the Kloth Women's Plus-Size Diana Skinny Jean,KUT from the Kloth,52.16,20649,Clothing
Women,Jeans,Lee Women's Misses Curvy Elena Close Fit Straight Leg Stretch Slub Denim,Lee,25.74,11834,Clothing
Women,Jeans,Democracy Women's Belted Flare Jean with 3 Button Waistband,Democracy,78.00,254479,Clothing
Women,Jeans,7 For All Mankind Women's The Skinny Slim Fit Jean in Nouveau New York Dark,7 For All Mankind,178.00,84072,Clothing
Women,Jeans,KUT from the Kloth Women's Stevie Straight Leg Jean,KUT from the Kloth,47.88,19294,Clothing
Women,Jeans,Big Star Women's Hazel Slim Boot Cut Jean,BIG STAR,98.00,38420,Clothing
Women,Jeans,Diesel Jean Matic 8W8,Diesel,142.80,196322,Clothing
Women,Jeans,Citizens of Humanity Dita Petite Boocut Jean Pacific Ocean,Citizens of Humanity,158.00,42764,Clothing
Women,Jeans,Joe's Jeans Women's Tall Rocker Jean,Joe's Jeans,158.00,80093,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Sheri Skinny Jean,Not Your Daughter's Jeans,130.00,123313,Clothing
Women,Jeans,AG Adriano Goldschmied Women's Skinny Fit Legging Jean,AG Adriano Goldschmied,157.99,86297,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Gilded Lily Print Sheri Skinny Leg Jean,Not Your Daughter's Jeans,125.99,267275,Clothing
Women,Jeans,True Religion Women's Stella Skinny Jean,True Religion,171.00,257996,Clothing
Women,Jeans,Sanctuary Clothing Women's Grease Jean,Sanctuary,79.00,138399,Clothing
Women,Jeans,True Religion Women's Billy,True Religion,172.00,153303,Clothing
Women,Jeans,TWELVE K Filigree Rhinestone Cross PattÃ©e Bootcut Jean [HL20128041],TWELVE K,15.00,45303,Clothing
Women,Jeans,Diesel Women's Livier Jean,Diesel,168.00,299269,Clothing
Women,Jeans,Wallflower Glitter Dot Skinny Jean,Wallflower,16.99,19705,Clothing
Women,Jeans,KUT from the Kloth Women's Back Flap Bootcut Jean,KUT from the Kloth,47.88,23725,Clothing
Women,Jeans,7 For All Mankind Women's Skinny Savannah Jean,7 For All Mankind,151.60,45162,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Marilyn Straight Leg Jean,Not Your Daughter's Jeans,110.00,93982,Clothing
Women,Jeans,Rock Revival - Womens Tullia Bootcut Jeans in B2 Denim,Rock Revival,125.95,144268,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Marilyn Straight Leg Jean,Not Your Daughter's Jeans,110.00,214157,Clothing
Women,Jeans,Wrangler Women's Aura Regular Rise Stonewash Stretch Denim with Embroidered Pocket,Wrangler,36.99,147525,Clothing
Women,Jeans,Diesel Women's Livier Jegging in Blue Wash,Diesel,137.95,121594,Clothing
Women,Jeans,American Apparel Dark Wash High-Waist Jean,American Apparel,80.00,50489,Clothing
Women,Jeans,Miraclebody by Miraclesuit Women's Katie Straight Leg,Miraclebody by Miraclesuit,110.00,64854,Clothing
Women,Jeans,Hudson Women's Gia Midrise Skinny Jean,Hudson,128.99,152910,Clothing
Women,Jeans,LA Idol - Women Plus Size Jeans Crystal Star Cowgirl Flap Bootcut Stretch in Dark Blue,L.A. Idol Jeans,69.95,44454,Clothing
Women,Jeans,Hudson Women's Collin Skinny Jean,Hudson,198.00,171894,Clothing
Women,Jeans,Lucky Brand Women's Charlie Skinny,Lucky Brand,99.00,197087,Clothing
Women,Jeans,True Religion Women's Billy Straight Leg Jean,True Religion,319.00,216491,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Petite Marilyn Straight Leg,Not Your Daughter's Jeans,79.80,136643,Clothing
Women,Jeans,7 For All Mankind Women's Midrise Bootcut Jean,7 For All Mankind,170.99,231742,Clothing
Women,Jeans,Not Your Daughter's Jeans Marilyn Straight Jean,Not Your Daughter's Jeans,110.00,178910,Clothing
Women,Jeans,GUESS Starlet Straight Jeans with Silicone Rin,GUESS,98.00,166625,Clothing
Women,Jeans,Hudson Women's Collin Skinny Jean,Hudson,198.00,56819,Clothing
Women,Jeans,Royal Bones Skull Split Leg Skinny Jeans,Hot Topic,39.50,190166,Clothing
Women,Jeans,Royal Bones Party Skull Split Leg Skinny Jeans,Hot Topic,23.98,85245,Clothing
Women,Jeans,PAIGE Women's Skyline Ankle Peg Jean,PAIGE,84.97,66962,Clothing
Women,Jeans,Levi's Women's Demi Curve Clean Seam Bootcut Skinny Jean,Levi's,49.99,36769,Clothing
Women,Jeans,True Religion Billy Straight Leg Jean,True Religion,154.00,273673,Clothing
Women,Jeans,Levi's Women's Plus-Size 525 Boot Cut Jean,Levi's,46.99,86515,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Cindy Ponte Slim Leg Jean,Not Your Daughter's Jeans,98.00,29143,Clothing
Women,Jeans,Wallflower Fashion Basics 5 Pocket Skinny Jeans,Wallflower,24.50,19867,Clothing
Women,Jeans,GUESS Floral Jacquard Brittney Denim Leggings,GUESS,138.00,134624,Clothing
Women,Jeans,Armani Exchange J57 - White Straight Leg Jean,A:X Armani Exchange,118.00,332163,Clothing
Women,Jeans,GUESS Daredevil Skinny Jeans - CRX Wash,GUESS,138.00,203273,Clothing
Women,Jeans,FUNFASH SKINNY STRETCH BLACK DENIM FRAYED DESTORYED LOW RISE JEANS Womens New Made in USA,Funfash,34.99,137746,Clothing
Women,Jeans,Wrangler Women's Aura From The Women at Wrangler Slender Stretch Jean,Wrangler,45.95,29036,Clothing
Women,Jeans,Sanctuary Clothing Women's New Charmer Skinny,Sanctuary,139.00,276158,Clothing
Women,Jeans,Bullhead Black Womens Starry Black Skinniest Jeans,Bullhead,44.50,221621,Clothing
Women,Jeans,Level 99 Women's Janice Ultra Skinny Jean,Level 99,110.00,110529,Clothing
Women,Jeans,Not Your Daughter's Jeans Women's Marilyn Straight Leg Embellished Back Pocket Jean,Not Your Daughter's Jeans,67.50,89034,Clothing
